reason_code,reason,citizenship_code,citizenship_country,duration_code,duration,reporting_country_code,reporting_country,year,value,is_total_reason
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2022,83224,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2023,86943,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,DE,Germany,2024,75005,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2008,1449,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2009,1489,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2010,1323,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2011,1297,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2012,842,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2013,1074,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2014,835,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2015,871,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2016,902,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2017,850,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2018,813,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2019,961,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2020,687,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2021,681,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2022,893,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2023,676,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,EL,Greece,2024,796,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2008,21665,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2009,22068,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2010,24864,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2011,35037,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2012,27114,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2013,26416,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2014,29668,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2015,33096,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2016,35636,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2017,39664,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2018,41983,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2019,45032,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2020,28550,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2021,51090,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2022,58418,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2023,90922,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,ES,Spain,2024,117056,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2008,52226,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2009,58738,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2010,65538,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2011,65145,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2012,59045,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2013,62988,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2014,65201,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2015,70250,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2016,73865,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2017,80566,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2018,83975,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2019,90668,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2020,73819,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2021,91100,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2022,105717,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2023,112399,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,FR,France,2024,112594,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2013,185,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2014,418,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2015,387,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2016,526,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2017,591,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2018,495,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2019,332,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2020,225,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2021,244,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2022,328,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2023,377,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,HR,Croatia,2024,438,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2008,28609,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2009,32634,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2010,25676,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2011,30260,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2012,30631,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2013,27083,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2014,24373,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2015,22870,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2016,16847,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2017,17963,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2018,21795,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2019,20020,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2020,8428,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2021,17807,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2022,25466,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2023,27951,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,IT,Italy,2024,20679,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2013,26,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2014,35,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2015,43,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2016,50,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2017,45,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2018,43,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2019,46,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2020,34,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2021,28,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2022,22,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2023,26,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,LI,Liechtenstein,2024,38,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2008,8850,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2009,9944,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2010,10510,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2011,10701,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2012,10747,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2013,12878,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2014,12746,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2015,15263,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2016,16317,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2017,17239,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2018,18472,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2019,20178,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2020,11644,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2021,19589,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2022,21871,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2023,22922,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,NL,Netherlands,2024,21877,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2008,6145,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2009,7066,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2010,9098,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2011,6995,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2012,9614,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2013,23007,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2014,29825,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2015,39308,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2016,32676,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2017,34709,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2018,42204,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2019,20760,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2020,27244,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2021,45596,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2022,33342,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2023,30926,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PL,Poland,2024,24390,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2008,4344,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2009,4302,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2010,5414,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2011,6478,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2012,8410,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2013,4734,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2014,3407,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2015,3139,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2016,3459,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2017,4883,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2018,8369,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2019,13356,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2020,12285,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2021,10919,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2022,9712,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2023,23878,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,PT,Portugal,2024,16664,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2008,2969,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2009,3541,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2010,3265,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2011,3179,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2012,3429,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2013,3692,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2014,3535,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2015,4374,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2016,4631,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2017,4448,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2018,4635,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2019,4943,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2020,3028,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2021,4069,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2022,4851,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2023,5110,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,RO,Romania,2024,5398,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2008,11695,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2009,13968,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2010,13972,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2011,6766,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2012,6985,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2013,7474,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2014,9194,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2015,8975,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2016,8803,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2017,10736,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2018,11071,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2019,11720,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2020,6834,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2021,10705,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2022,10928,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2023,11611,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,SE,Sweden,2024,13249,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2008,222711,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2009,268506,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2010,271273,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2011,246992,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2012,198780,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2013,183197,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2014,177234,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2015,229097,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2016,170943,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2017,179633,False
EDUC,Education reasons,TOTAL,Total,TOTAL,Total,UK,United Kingdom,2018,190346,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2008,9,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2009,6,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2010,8,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2011,3,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2012,12,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2013,13,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2014,13,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2015,15,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2016,26,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2017,31,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2018,29,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2019,46,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2020,29,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2021,50,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2022,98,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2023,91,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,AT,Austria,2024,74,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2008,3,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2009,22,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2010,15,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2011,17,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2012,16,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2013,30,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2014,51,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2015,54,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2016,85,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2017,86,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2018,53,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2019,56,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2020,66,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2021,106,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2022,179,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2023,200,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2024,299,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,BE,Belgium,2025,192,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2012,10,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2013,33,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2014,0,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2015,59,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2016,65,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2017,65,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2018,40,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2020,42,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2021,41,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2022,65,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2023,85,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CH,Switzerland,2024,72,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2008,10,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2009,7,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2010,1,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2011,0,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2012,12,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2013,6,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2014,3,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2015,14,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2016,26,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2017,27,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2018,83,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2019,145,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2020,41,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2021,36,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2022,92,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2023,73,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,CZ,Czechia,2024,42,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2008,45,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2009,28,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2010,30,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2011,38,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2012,74,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2013,110,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2014,126,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2015,57,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2016,772,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2017,1796,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2018,3549,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2019,4297,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2020,2564,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2021,2172,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2022,5003,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2023,5485,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,DE,Germany,2024,3939,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2008,13076,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2009,13942,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2010,7750,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2011,3893,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2012,183,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2013,201,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2014,586,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2015,519,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2016,1414,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2017,1157,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2018,1635,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2019,1913,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2020,821,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2021,874,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2022,3082,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2023,2839,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,EL,Greece,2024,7213,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2008,20,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2009,18,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2010,12,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2011,17,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2012,22,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2013,18,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2014,17,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2015,19,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2016,22,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2017,25,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2018,43,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2019,36,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2020,59,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2021,68,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2022,96,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2023,82,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,ES,Spain,2024,82,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2008,31,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2009,21,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2010,20,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2011,23,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2012,17,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2013,53,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2014,48,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2015,69,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2016,111,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2017,142,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2018,184,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2019,241,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2020,220,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2021,325,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2022,430,False
EMP,Employment reasons,AL,Albania,TOTAL,Total,FR,France,2023,582,False
